body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
-0.644169	1.217047	0.946139	-0.213308	-0.018424	-0.022944	0.976542	0.098903	-0.426827	-0.502783	0.755448	-0.260687	-0.077288	-0.008502	-0.458502	-0.213849	0.613566	-0.354171	0.047056	0.208100	0.269151	-0.033313	-0.134779	-0.161790	-0.098038	-0.001101	0.000000	-1.571208	0.017044	1.570800	-1.423880	-0.008838	0.198267	0.000000	0.185576	-0.758429	-0.236279	0.002527	0.170298	-0.030265	0.065105	-0.783949	0.179261	-0.069873	0.012326	-0.012256	0.342591	0.049598	-0.540721	0.369619	0.253249	-0.109160	-0.254789	0.000000	-0.393993	2.153228	0.000003	5.394787	0.816141	0.594236	0.000000
-0.644161	1.217464	0.946296	-0.220614	-0.018296	-0.023615	0.974904	0.102605	-0.440884	-0.507478	0.755702	-0.257021	-0.078102	-0.007089	-0.473102	-0.210617	0.612254	-0.353801	0.046902	0.214967	0.269839	-0.043138	-0.129509	-0.157600	-0.100613	-0.006122	0.000000	-1.576694	0.058493	1.570800	-1.316188	0.009236	0.213176	0.000000	0.175376	-0.659840	-0.231114	0.032821	0.168591	-0.023729	0.067443	-0.687556	0.159545	-0.066306	0.010271	-0.008052	0.341448	0.021850	-0.430027	0.123853	0.149164	-0.158955	-0.208916	0.000000	-0.081208	1.772901	0.000000	5.035782	0.835440	0.585822	0.000000
-0.644100	1.217857	0.946415	-0.227231	-0.018093	-0.024265	0.973371	0.105918	-0.453221	-0.512027	0.756761	-0.253943	-0.078237	-0.005805	-0.486004	-0.207467	0.610914	-0.353760	0.046734	0.221758	0.270025	-0.050514	-0.129824	-0.155823	-0.104397	-0.009457	0.000000	-1.574456	0.087960	1.570800	-1.222449	0.024580	0.221700	0.000000	0.179475	-0.599240	-0.236236	0.072241	0.158058	0.002002	0.078832	-0.614358	0.152336	-0.067443	0.012257	-0.002648	0.317406	0.011788	-0.354030	-0.102330	0.078239	-0.237718	-0.150001	0.000000	0.203660	1.329326	-0.000003	4.779458	0.780080	0.196097	0.000000
-0.643885	1.218500	0.946495	-0.233359	-0.017710	-0.025057	0.971906	0.109784	-0.464853	-0.516928	0.758592	-0.250699	-0.078022	-0.003935	-0.497676	-0.204523	0.609556	-0.353311	0.046796	0.227663	0.270310	-0.057299	-0.133602	-0.154471	-0.110122	-0.012122	0.000000	-1.568547	0.111666	1.570800	-1.125009	0.040439	0.221020	0.000000	0.207571	-0.609983	-0.285926	0.112279	0.166757	0.027492	0.100921	-0.595655	0.133993	-0.070201	0.018676	0.013424	0.243105	0.015688	-0.327749	-0.222603	0.050021	-0.297259	-0.132321	0.000000	0.331473	0.976274	-0.000003	4.601970	0.739181	-0.211610	0.000000
-0.643527	1.219307	0.946514	-0.239848	-0.017450	-0.025888	0.970308	0.114221	-0.477620	-0.523464	0.761252	-0.247273	-0.077138	-0.001768	-0.509830	-0.202108	0.608106	-0.353013	0.047271	0.231482	0.270652	-0.063624	-0.138729	-0.153822	-0.116287	-0.014750	0.000000	-1.561198	0.127011	1.570800	-1.038370	0.054147	0.213235	0.000000	0.180030	-0.498161	-0.276373	0.149703	0.138904	0.062883	0.093842	-0.477785	0.105043	-0.058852	0.010084	0.029459	0.206260	0.018391	-0.338424	-0.233976	0.014847	-0.307123	-0.140510	0.000000	0.509018	0.655410	0.000003	4.305303	0.578322	-0.470828	0.000000
-0.643217	1.219561	0.946395	-0.243650	-0.017094	-0.026710	0.969345	0.116985	-0.484780	-0.527983	0.764580	-0.245142	-0.075507	-0.000182	-0.516788	-0.200322	0.607202	-0.352908	0.047975	0.235914	0.271046	-0.070836	-0.142961	-0.153877	-0.122407	-0.017742	0.000000	-1.548187	0.137883	1.570800	-0.952797	0.063572	0.202187	0.000000	0.109537	-0.281738	-0.186844	0.175893	0.068906	0.121229	0.065142	-0.275379	0.096460	-0.042920	0.005698	0.042686	0.223524	0.021855	-0.377077	-0.189230	-0.006720	-0.292357	-0.162568	0.000000	0.827533	0.411139	-0.124872	4.211964	0.227360	-0.630676	0.000000
-0.642839	1.219459	0.946256	-0.246085	-0.016510	-0.027496	0.968717	0.118603	-0.488890	-0.530938	0.768288	-0.244517	-0.072289	0.000838	-0.520845	-0.198249	0.606389	-0.352785	0.048978	0.240423	0.271526	-0.078707	-0.146298	-0.154091	-0.127981	-0.021253	0.000000	-1.528096	0.143456	1.565805	-0.869892	0.063241	0.188008	0.000000	0.080244	-0.207460	-0.141126	0.175840	0.033936	0.141663	0.047558	-0.183907	0.105169	-0.042890	0.003729	0.047442	0.179225	0.017190	-0.400444	-0.067824	-0.016122	-0.216584	-0.188905	0.000000	1.040393	0.130815	-0.659937	4.053518	-0.207329	-0.723615	0.000000
-0.642462	1.219443	0.946118	-0.247903	-0.015969	-0.028068	0.968247	0.120195	-0.493078	-0.533628	0.771614	-0.243785	-0.069840	0.001721	-0.524144	-0.196115	0.605486	-0.352759	0.049872	0.243083	0.271733	-0.086853	-0.145674	-0.154522	-0.131070	-0.025298	0.000000	-1.506571	0.143115	1.544402	-0.790656	0.055279	0.173243	0.000000	0.073492	-0.161396	-0.117515	0.141536	0.028284	0.110300	0.046354	-0.115561	0.081046	-0.038202	0.006001	0.040468	0.082270	0.014184	-0.384189	0.090691	-0.025645	-0.083191	-0.203567	0.000000	0.918755	-0.128385	-1.109019	3.601088	-0.404879	-0.666643	0.000000
-0.642030	1.219327	0.946003	-0.249141	-0.015563	-0.028584	0.967920	0.121542	-0.495346	-0.535639	0.773949	-0.243385	-0.067877	0.002692	-0.525468	-0.195007	0.604861	-0.352545	0.050597	0.243714	0.272094	-0.094075	-0.142670	-0.155117	-0.131309	-0.029396	0.000000	-1.491346	0.138321	1.521444	-0.725848	0.047046	0.161343	0.000000	0.063336	-0.094829	-0.082982	0.112313	0.013299	0.085333	0.046534	-0.040929	0.055771	-0.026278	0.011330	0.035495	-0.005504	0.019953	-0.310785	0.138088	-0.027191	0.027025	-0.180686	0.000000	0.562850	-0.376350	-1.014128	2.926992	-0.299787	-0.523803	0.000000
-0.641604	1.219312	0.945900	-0.250264	-0.014941	-0.029441	0.967615	0.122728	-0.496871	-0.536947	0.776106	-0.243253	-0.066427	0.003582	-0.525781	-0.193884	0.604435	-0.352305	0.051292	0.242862	0.272532	-0.099285	-0.140151	-0.155609	-0.129989	-0.032526	0.000000	-1.484057	0.128061	1.503837	-0.673577	0.043287	0.152290	0.000000	0.022862	-0.014518	-0.032061	0.106925	-0.004156	0.069470	0.020809	0.027001	0.057261	-0.021887	0.002275	0.030660	-0.080139	0.048377	-0.228620	0.015097	0.012523	0.047507	-0.146835	0.000000	0.295594	-0.670071	-0.847447	2.583742	-0.143843	-0.404920	0.000000
-0.641146	1.219197	0.945783	-0.250084	-0.014406	-0.029620	0.967664	0.122457	-0.495926	-0.536921	0.778226	-0.243551	-0.065098	0.003524	-0.524388	-0.192717	0.603985	-0.352454	0.051823	0.240509	0.274029	-0.103220	-0.142066	-0.154616	-0.129409	-0.035269	0.000000	-1.479522	0.111518	1.487546	-0.622498	0.041292	0.145146	0.000000	-0.015039	0.088285	0.011122	0.095990	-0.022352	0.065327	0.003663	0.107440	0.035839	-0.014856	-0.002702	0.018372	-0.133901	0.097224	-0.132235	-0.209507	0.096487	-0.041666	-0.105648	0.000000	0.175110	-0.825279	-0.777259	2.278060	-0.117041	-0.334007	0.000000
-0.640646	1.219050	0.945680	-0.249263	-0.013995	-0.029798	0.967876	0.122127	-0.493340	-0.536502	0.779946	-0.244147	-0.063814	0.003729	-0.521484	-0.192450	0.603841	-0.352414	0.052027	0.237506	0.276421	-0.104574	-0.148531	-0.151750	-0.131656	-0.036752	0.000000	-1.477052	0.095050	1.472747	-0.582454	0.038606	0.138930	0.000000	-0.013528	0.194786	0.041771	0.078636	-0.057762	0.065276	0.027110	0.208588	-0.015831	0.008720	0.007111	-0.009710	-0.157615	0.104974	-0.073705	-0.257495	0.110623	-0.062529	-0.100161	0.000000	0.069222	-1.083055	-0.928375	2.217779	-0.183818	-0.408852	0.000000
-0.640215	1.219061	0.945581	-0.245836	-0.013305	-0.030276	0.968747	0.121916	-0.488135	-0.535250	0.781372	-0.245862	-0.062487	0.004609	-0.516044	-0.193350	0.604334	-0.352169	0.051435	0.234204	0.278228	-0.106168	-0.152366	-0.150191	-0.131910	-0.039275	0.000000	-1.476753	0.068196	1.450411	-0.533787	0.033940	0.128792	0.000000	-0.012465	0.263844	0.054151	0.046633	-0.062426	0.043342	0.042572	0.264764	-0.070177	0.021105	0.025381	-0.022657	-0.210863	0.047789	-0.050772	-0.110235	0.021460	0.021319	-0.096997	0.000000	-0.006700	-1.126322	-0.926974	1.894508	-0.202732	-0.407967	0.000000
-0.639586	1.219083	0.945557	-0.242900	-0.013121	-0.030513	0.969483	0.121628	-0.482786	-0.534336	0.781811	-0.246644	-0.062080	0.005431	-0.510893	-0.195258	0.604685	-0.351398	0.051121	0.229072	0.278332	-0.106605	-0.152941	-0.150892	-0.130803	-0.040632	0.000000	-1.477320	0.049997	1.435668	-0.506674	0.030496	0.122611	0.000000	-0.009489	0.303166	0.043359	0.022918	-0.045156	0.019011	0.050530	0.301147	-0.126418	0.042160	0.037351	-0.025907	-0.261566	0.016564	0.049597	-0.123246	-0.051853	0.040423	-0.069309	0.000000	-0.061437	-1.386489	-1.196226	1.896908	-0.318155	-0.464535	0.000000
-0.638953	1.219268	0.945493	-0.239210	-0.013006	-0.030731	0.970394	0.121536	-0.476008	-0.533516	0.782289	-0.247668	-0.061726	0.006630	-0.503998	-0.198407	0.606021	-0.350675	0.050399	0.223741	0.278890	-0.104184	-0.157296	-0.152265	-0.130293	-0.042048	0.000000	-1.479211	0.012736	1.402562	-0.457911	0.021214	0.110210	0.000000	-0.011456	0.350291	0.045648	0.021292	-0.045143	0.008818	0.054840	0.352355	-0.157319	0.051831	0.043816	-0.042714	-0.290909	0.024527	0.135548	-0.210638	-0.053540	-0.001410	-0.039881	0.000000	-0.096250	-1.464491	-1.298624	1.847354	-0.371546	-0.495044	0.000000
-0.638248	1.219396	0.945467	-0.234948	-0.012961	-0.030870	0.971431	0.121170	-0.468774	-0.532510	0.782663	-0.248450	-0.061727	0.007625	-0.496799	-0.201550	0.606758	-0.349646	0.049412	0.217435	0.279313	-0.101183	-0.161366	-0.153033	-0.130859	-0.042227	0.000000	-1.481170	-0.008582	1.383723	-0.432780	0.015635	0.102810	0.000000	-0.056970	0.491870	0.106315	0.027531	-0.076760	0.002725	0.033364	0.483540	-0.171753	0.056824	0.049588	-0.054127	-0.281943	0.019319	0.184611	-0.211966	-0.052080	-0.035932	0.004566	0.000000	-0.132850	-1.214622	-0.976878	1.308460	-0.289670	-0.412937	0.000000
-0.637605	1.218955	0.945382	-0.228049	-0.012791	-0.030971	0.973073	0.119257	-0.456333	-0.529263	0.783390	-0.250739	-0.061617	0.007964	-0.484657	-0.205277	0.608294	-0.348692	0.048234	0.212464	0.279663	-0.096799	-0.165775	-0.154348	-0.131730	-0.041865	0.000000	-1.484525	-0.035848	1.363487	-0.405573	0.009627	0.093693	0.000000	-0.216758	1.010986	0.401160	0.037043	-0.294426	0.056994	-0.040636	1.008015	-0.160227	0.112098	0.033143	-0.076690	-0.071299	0.017989	0.230593	-0.139534	-0.092730	-0.021816	0.028324	0.000000	-0.198287	-1.422508	-0.968462	1.338249	-0.284980	-0.491879	0.000000
-0.637809	1.217064	0.945095	-0.213276	-0.011750	-0.030807	0.976436	0.112500	-0.428335	-0.516464	0.784144	-0.260227	-0.059447	0.006000	-0.456478	-0.207959	0.611242	-0.348320	0.046345	0.214584	0.280033	-0.091959	-0.166948	-0.156742	-0.131732	-0.041094	0.000000	-1.489102	-0.065483	1.344985	-0.379250	0.004235	0.083135	0.000000	-0.240774	1.112081	0.462773	0.009364	-0.320538	0.073785	-0.054321	1.114577	-0.155501	0.115818	0.029171	-0.064951	-0.024983	0.017825	0.279017	-0.074815	-0.133935	-0.017315	0.047991	0.000000	-0.220492	-1.579391	-0.795963	1.332457	-0.220337	-0.523507	0.000000
-0.637364	1.216625	0.944996	-0.204555	-0.011388	-0.030636	0.978309	0.109626	-0.411850	-0.510752	0.783764	-0.263560	-0.058666	0.005792	-0.440074	-0.211497	0.612926	-0.347525	0.045636	0.211464	0.280376	-0.085639	-0.168767	-0.159706	-0.132423	-0.039946	0.000000	-1.493345	-0.099024	1.331649	-0.352274	0.000813	0.072753	0.000000	-0.126969	0.838637	0.257175	-0.013550	-0.156724	0.032597	0.005868	0.832021	-0.212575	0.088798	0.056039	-0.052549	-0.188464	0.016617	0.347529	-0.096896	-0.163858	-0.037986	0.061445	0.000000	-0.204974	-1.752958	-0.499928	1.354811	-0.109137	-0.498417	0.000000
-0.636725	1.216501	0.944960	-0.195407	-0.011253	-0.030509	0.980183	0.107421	-0.394789	-0.506177	0.783602	-0.266496	-0.058144	0.006234	-0.423197	-0.216462	0.614794	-0.346078	0.044243	0.207045	0.280697	-0.078058	-0.170823	-0.163297	-0.133251	-0.038636	0.000000	-1.497301	-0.135601	1.324987	-0.325057	-0.000130	0.063198	0.000000	-0.134895	0.879496	0.236697	-0.002682	-0.147013	0.023277	-0.001753	0.869697	-0.254718	0.110841	0.065135	-0.075059	-0.229537	0.018951	0.392281	-0.090301	-0.196146	-0.031445	0.059969	0.000000	-0.193259	-1.882279	-0.239104	1.353112	-0.026237	-0.468154	0.000000
-0.636124	1.215707	0.944837	-0.185766	-0.011170	-0.030332	0.982062	0.104231	-0.376670	-0.501284	0.783657	-0.269441	-0.057735	0.005722	-0.405286	-0.221686	0.617360	-0.344919	0.042633	0.202283	0.281134	-0.069948	-0.172379	-0.167552	-0.133680	-0.037547	0.000000	-1.501075	-0.174315	1.322084	-0.298150	-0.000236	0.054026	0.000000	-0.164288	0.857975	0.227098	-0.002444	-0.154149	0.031564	-0.042025	0.865903	-0.258135	0.128494	0.046197	-0.067236	-0.263893	0.026575	0.423415	-0.081065	-0.222294	-0.019437	0.053500	0.000000	-0.183791	-1.969758	-0.101516	1.327416	-0.014855	-0.453619	0.000000
-0.635492	1.214797	0.944668	-0.177007	-0.011199	-0.029971	0.983689	0.100849	-0.360470	-0.497093	0.783505	-0.272662	-0.056881	0.004553	-0.388561	-0.226788	0.619934	-0.344231	0.041553	0.196489	0.281760	-0.061122	-0.174066	-0.172188	-0.134029	-0.036496	0.000000	-1.504653	-0.214391	1.320927	-0.271961	-0.000724	0.045053	0.000000	-0.188552	0.893483	0.240791	-0.011235	-0.161358	0.049151	-0.069394	0.914621	-0.268634	0.145343	0.041656	-0.056820	-0.295921	0.047403	0.451282	-0.072455	-0.232588	-0.008135	0.055623	0.000000	-0.185254	-2.003847	-0.025269	1.264630	-0.064740	-0.460336	0.000000
-0.634906	1.213873	0.944552	-0.166641	-0.011106	-0.029391	0.985517	0.096688	-0.340931	-0.491653	0.783208	-0.275895	-0.055769	0.002946	-0.368701	-0.232431	0.623174	-0.343253	0.040361	0.190446	0.283030	-0.051896	-0.175277	-0.176855	-0.134006	-0.035322	0.000000	-1.508485	-0.254469	1.321074	-0.247565	-0.002826	0.035613	0.000000	-0.163665	0.989637	0.253232	-0.022431	-0.172180	0.079857	-0.034813	0.983960	-0.304869	0.165665	0.067884	-0.078164	-0.324637	0.073723	0.476881	-0.071236	-0.225757	-0.000375	0.059131	0.000000	-0.173301	-1.992611	0.010839	1.185908	-0.156523	-0.455929	0.000000
-0.634195	1.213643	0.944527	-0.156681	-0.011084	-0.029230	0.987155	0.094303	-0.320885	-0.486963	0.782607	-0.279549	-0.053687	0.003161	-0.349203	-0.238983	0.626561	-0.341515	0.038427	0.183504	0.284709	-0.042046	-0.176915	-0.181219	-0.134044	-0.034131	0.000000	-1.511585	-0.294096	1.321360	-0.224525	-0.006985	0.026816	0.000000	-0.135031	0.996289	0.244336	-0.034657	-0.182738	0.066895	-0.013973	0.976918	-0.317112	0.166719	0.074813	-0.083216	-0.338311	0.095100	0.518332	-0.078869	-0.199705	-0.003846	0.076578	0.000000	-0.146472	-1.954802	-0.021467	1.105937	-0.294200	-0.434376	0.000000
-0.633740	1.212872	0.944395	-0.146287	-0.011136	-0.028938	0.988756	0.091287	-0.301079	-0.481879	0.781821	-0.283204	-0.053093	0.002387	-0.329624	-0.245116	0.629842	-0.340261	0.037032	0.176913	0.286834	-0.031163	-0.178432	-0.184843	-0.134160	-0.032259	0.000000	-1.514344	-0.332661	1.320215	-0.203327	-0.014594	0.018238	0.000000	-0.166080	1.011519	0.274055	-0.025715	-0.192936	0.040234	-0.054682	0.998001	-0.276002	0.149818	0.051731	-0.054078	-0.313242	0.116427	0.530476	-0.056843	-0.167319	0.007574	0.084454	0.000000	-0.108266	-1.907993	-0.030780	1.014866	-0.413916	-0.415031	0.000000
-0.633513	1.211902	0.944232	-0.135595	-0.010989	-0.028538	0.990292	0.087660	-0.280424	-0.476001	0.781579	-0.287266	-0.052077	0.000974	-0.309283	-0.250023	0.632553	-0.339446	0.036264	0.170974	0.289366	-0.020827	-0.179189	-0.187911	-0.133741	-0.030753	0.000000	-1.515915	-0.370415	1.320129	-0.183930	-0.023542	0.010215	0.000000	-0.154495	0.970463	0.274622	-0.027440	-0.201438	0.039036	-0.055946	0.972486	-0.242087	0.126280	0.041234	-0.048357	-0.328168	0.132836	0.514755	-0.067605	-0.140486	0.008997	0.066821	0.000000	-0.043523	-1.892715	0.053281	0.952099	-0.445423	-0.392743	0.000000
-0.633200	1.211321	0.944091	-0.125941	-0.010887	-0.028208	0.991577	0.085107	-0.262261	-0.470895	0.780724	-0.291262	-0.051532	0.000149	-0.290725	-0.254799	0.634894	-0.338611	0.035098	0.163787	0.292148	-0.010573	-0.181136	-0.190463	-0.133800	-0.029586	0.000000	-1.516085	-0.408370	1.322346	-0.165243	-0.032411	0.002528	0.000000	-0.121036	0.908041	0.246316	-0.037695	-0.186298	0.006415	-0.038964	0.921580	-0.238594	0.111602	0.039199	-0.060456	-0.370215	0.135965	0.497688	-0.062345	-0.123352	0.022561	0.045361	0.000000	0.018829	-1.892345	0.109500	0.911965	-0.471443	-0.365241	0.000000
-0.632868	1.210877	0.943927	-0.116212	-0.010792	-0.027852	0.992775	0.082818	-0.244103	-0.466149	0.780071	-0.294718	-0.051821	-0.000585	-0.272420	-0.259566	0.637017	-0.337878	0.033845	0.156165	0.294805	-0.000920	-0.181683	-0.192846	-0.132839	-0.028938	0.000000	-1.515162	-0.446109	1.324509	-0.147451	-0.042400	-0.004395	0.000000	-0.134696	0.946202	0.247435	-0.038321	-0.181561	-0.015713	-0.055512	0.944316	-0.244937	0.107485	0.033373	-0.055227	-0.406150	0.150300	0.478410	-0.084697	-0.107987	0.016802	0.029504	0.000000	0.053161	-1.845343	0.060949	0.851632	-0.550307	-0.321755	0.000000
-0.632608	1.210241	0.943734	-0.105882	-0.010793	-0.027257	0.993946	0.079720	-0.224413	-0.460997	0.779191	-0.298524	-0.052160	-0.002071	-0.252952	-0.264597	0.639193	-0.337276	0.032889	0.147541	0.298160	0.008564	-0.184524	-0.194782	-0.133128	-0.028406	0.000000	-1.513958	-0.482183	1.324784	-0.131178	-0.054423	-0.010342	0.000000	-0.148749	0.985822	0.262287	-0.049552	-0.202656	-0.005392	-0.071357	0.975041	-0.246898	0.107996	0.024771	-0.049951	-0.406763	0.189998	0.489710	-0.247914	-0.064352	-0.093744	0.037021	0.000000	0.085038	-1.754649	0.001520	0.749966	-0.629866	-0.266172	0.000000
-0.632352	1.209635	0.943494	-0.095692	-0.010714	-0.026744	0.994994	0.076868	-0.204670	-0.455657	0.778089	-0.302825	-0.052037	-0.003439	-0.233418	-0.269442	0.641337	-0.336887	0.031847	0.139895	0.302405	0.018668	-0.191600	-0.195420	-0.136588	-0.027457	0.000000	-1.511760	-0.516295	1.324570	-0.117453	-0.067594	-0.015042	0.000000	-0.139191	0.985047	0.265123	-0.049391	-0.210167	0.011840	-0.067897	0.970729	-0.235984	0.102329	0.022923	-0.044984	-0.372414	0.208364	0.478688	-0.320785	-0.025725	-0.164735	0.035271	0.000000	0.145045	-1.675657	-0.002408	0.638456	-0.654380	-0.197500	0.000000
-0.632102	1.209043	0.943276	-0.085390	-0.010569	-0.026251	0.995946	0.074152	-0.185011	-0.450392	0.777215	-0.306931	-0.051687	-0.004787	-0.214123	-0.274036	0.643286	-0.336359	0.031089	0.132644	0.306494	0.027711	-0.197356	-0.195811	-0.139717	-0.026995	0.000000	-1.508157	-0.549210	1.324688	-0.105640	-0.080598	-0.018242	0.000000	-0.144199	0.987253	0.277924	-0.054348	-0.213794	0.018549	-0.078854	0.971561	-0.222812	0.098389	0.019536	-0.032045	-0.363012	0.206098	0.418581	-0.275820	-0.012379	-0.150482	0.001721	0.000000	0.167304	-1.604329	-0.070560	0.522027	-0.687138	-0.136229	0.000000
-0.631993	1.208380	0.943027	-0.075049	-0.010380	-0.025614	0.996797	0.071100	-0.165180	-0.444540	0.775915	-0.311376	-0.051295	-0.006593	-0.194555	-0.278355	0.645273	-0.336106	0.030566	0.125375	0.310649	0.035412	-0.202632	-0.195915	-0.142608	-0.027389	0.000000	-1.505068	-0.580468	1.321748	-0.096572	-0.095080	-0.020491	0.000000	-0.145231	0.960220	0.262780	-0.055450	-0.206605	0.015877	-0.089554	0.958023	-0.222465	0.086573	0.013065	-0.024206	-0.365029	0.202672	0.362259	-0.285680	-0.008381	-0.147216	-0.034277	0.000000	0.138810	-1.553075	-0.241825	0.420871	-0.755497	-0.089377	0.000000
-0.631810	1.207841	0.942763	-0.064812	-0.010363	-0.024904	0.997533	0.068343	-0.146602	-0.439881	0.774997	-0.315195	-0.051051	-0.008370	-0.175802	-0.282935	0.646749	-0.335837	0.030121	0.118043	0.314601	0.042202	-0.208783	-0.196147	-0.145606	-0.028366	0.000000	-1.502604	-0.611333	1.315015	-0.088805	-0.110818	-0.021817	0.000000	-0.152843	0.928527	0.229651	-0.050427	-0.179365	0.015018	-0.105147	0.935523	-0.235772	0.081646	0.018435	-0.025357	-0.370360	0.188429	0.321375	-0.338702	-0.018298	-0.160751	-0.059414	0.000000	0.124153	-1.555024	-0.403884	0.381519	-0.809299	-0.045742	0.000000
-0.631402	1.207091	0.942536	-0.054905	-0.010287	-0.024046	0.998149	0.064987	-0.128039	-0.435354	0.773898	-0.318551	-0.050694	-0.010799	-0.157135	-0.287786	0.648539	-0.335368	0.029551	0.110560	0.318186	0.048267	-0.216180	-0.196647	-0.149038	-0.029765	0.000000	-1.500102	-0.642669	1.305592	-0.081311	-0.127452	-0.022321	0.000000	-0.208374	0.994819	0.296274	-0.081985	-0.195523	0.007765	-0.161902	0.999920	-0.228409	0.123936	0.007744	-0.040702	-0.376933	0.169183	0.270843	-0.397610	-0.028572	-0.191141	-0.088175	0.000000	0.106481	-1.568912	-0.517124	0.344984	-0.867488	-0.054292	0.000000
-0.630982	1.205991	0.942265	-0.044297	-0.009568	-0.022713	0.998715	0.060008	-0.106809	-0.428030	0.771718	-0.323016	-0.050741	-0.014846	-0.135805	-0.292071	0.651707	-0.335527	0.028493	0.102966	0.321368	0.053035	-0.224687	-0.197290	-0.153251	-0.031893	0.000000	-1.498345	-0.674089	1.294330	-0.075005	-0.145518	-0.023989	0.000000	-0.217174	0.954201	0.349558	-0.106816	-0.216265	0.002358	-0.179890	0.973897	-0.188582	0.151026	-0.029804	-0.032956	-0.381608	0.216115	0.334141	-0.756957	-0.071575	-0.394557	-0.196958	0.000000	0.227311	-2.107420	-0.954098	0.188215	-1.534968	0.035914	0.000000
-0.630817	1.205182	0.941925	-0.035244	-0.008851	-0.021654	0.999105	0.056300	-0.089870	-0.421372	0.769625	-0.327202	-0.050600	-0.017995	-0.118179	-0.295329	0.654580	-0.336560	0.028233	0.095296	0.326831	0.061632	-0.246459	-0.199510	-0.164820	-0.037644	0.000000	-1.491010	-0.726966	1.267428	-0.073782	-0.188850	-0.020884	0.000000	-0.169627	0.812158	0.303042	-0.075647	-0.202661	0.003198	-0.140951	0.831400	-0.142521	0.105473	-0.038873	-0.030130	-0.406390	0.185101	0.312175	-0.857770	-0.084586	-0.471632	-0.207522	0.000000	0.433201	-1.941450	-0.751829	0.107537	-1.426826	0.094888	0.000000
-0.630674	1.204699	0.941637	-0.026708	-0.008239	-0.020699	0.999395	0.053223	-0.074323	-0.415908	0.768692	-0.331123	-0.050613	-0.020484	-0.102549	-0.297772	0.655926	-0.337082	0.027288	0.086710	0.328772	0.065522	-0.258998	-0.200673	-0.172117	-0.040194	0.000000	-1.481017	-0.751747	1.264257	-0.070704	-0.202591	-0.020193	0.000000	-0.117548	0.718791	0.271742	-0.057024	-0.192018	-0.010627	-0.095584	0.749183	-0.119559	0.085604	-0.029082	-0.064227	-0.420716	0.075915	0.208987	-0.659240	-0.069329	-0.387424	-0.115365	0.000000	0.573242	-1.323554	-0.134692	0.230367	-0.665455	0.043129	0.000000
-0.630530	1.204655	0.941378	-0.019054	-0.007492	-0.020055	0.999589	0.051598	-0.061119	-0.410502	0.767344	-0.334882	-0.051025	-0.021818	-0.088211	-0.300111	0.658004	-0.337724	0.025664	0.078467	0.329867	0.069992	-0.272828	-0.202283	-0.180317	-0.042258	0.000000	-1.468080	-0.779908	1.262041	-0.064568	-0.215469	-0.019159	0.000000	-0.060833	0.567673	0.209905	-0.059818	-0.134907	-0.027071	-0.046906	0.616472	-0.136634	0.104372	-0.002750	-0.123827	-0.444630	0.025383	0.231113	-0.634602	-0.093313	-0.369041	-0.084604	0.000000	0.716287	-1.464045	-0.100073	0.374936	-0.634814	0.075347	0.000000
-0.630127	1.205022	0.941337	-0.013548	-0.007181	-0.019515	0.999692	0.050789	-0.051616	-0.407512	0.766299	-0.336519	-0.051696	-0.022360	-0.077890	-0.303237	0.660100	-0.337192	0.022335	0.068925	0.329788	0.074767	-0.284382	-0.204406	-0.186878	-0.043578	0.000000	-1.452366	-0.810309	1.260254	-0.055706	-0.227983	-0.017179	0.000000	-0.078103	0.619724	0.201848	-0.042805	-0.140245	-0.026353	-0.070302	0.689602	-0.173751	0.117727	0.026639	-0.096359	-0.376639	-0.024453	0.220186	-0.480294	-0.109226	-0.264222	-0.056904	0.000000	0.820303	-1.522170	-0.122303	0.483885	-0.639090	0.127893	0.000000
-0.630083	1.204242	0.940988	-0.004215	-0.006649	-0.018894	0.999791	0.048474	-0.036330	-0.402428	0.765632	-0.340492	-0.052079	-0.024630	-0.060627	-0.307061	0.662713	-0.336658	0.021810	0.063402	0.328889	0.078799	-0.292040	-0.206652	-0.190886	-0.044534	0.000000	-1.435268	-0.840795	1.257149	-0.045212	-0.241032	-0.014043	0.000000	-0.124265	0.765279	0.277774	-0.056043	-0.196449	-0.023594	-0.123802	0.863999	-0.190687	0.158702	0.025337	-0.041423	-0.239327	-0.063331	0.176315	-0.307413	-0.120962	-0.144063	-0.043782	0.000000	0.895306	-1.498267	-0.186339	0.539385	-0.670395	0.203739	0.000000
